rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Department of Investigation,report,,Equal Employment Opportunity Policies and Practices at the New York City Board of Elections,2025-01-08,https://www.nyc.gov/assets/doi/reports/pdf/2025/02BOERpt.Release01.08.2025.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2025/02BOERpt.Release01.08.2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/02BOERpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F02BOERpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:02BOERpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2202BOERpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/02BOERpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F02BOERpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:02BOERpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2202BOERpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/02BOERpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F02BOERpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:02BOERpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2202BOERpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,"DOI's Findings Regarding ""Skimming"" of Electronic Benefit Transfer Cards that Provide Vital Funds to Low-Income New Yorkers and Related Recommendations",2025-09-04,https://www.nyc.gov/assets/doi/reports/pdf/2025/34SkimmingRelease.Rpt.09.04.2025.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2025/34SkimmingRelease.Rpt.09.04.2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/34SkimmingRelease.Rpt.09.04.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F34SkimmingRelease.Rpt.09.04.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:34SkimmingRelease.Rpt.09.04.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2234SkimmingRelease.Rpt.09.04.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/34SkimmingRelease.Rpt.09.04.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F34SkimmingRelease.Rpt.09.04.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:34SkimmingRelease.Rpt.09.04.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2234SkimmingRelease.Rpt.09.04.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/34SkimmingRelease.Rpt.09.04.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F34SkimmingRelease.Rpt.09.04.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:34SkimmingRelease.Rpt.09.04.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2234SkimmingRelease.Rpt.09.04.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,DOI's 2024 Annual Anti-Corruption Report,2025-09-03,https://www.nyc.gov/assets/doi/reports/pdf/2025/33AntiCorruption.Release.Rpt.09.03.2025.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2025/33AntiCorruption.Release.Rpt.09.03.2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/33AntiCorruption.Release.Rpt.09.03.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F33AntiCorruption.Release.Rpt.09.03.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:33AntiCorruption.Release.Rpt.09.03.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2233AntiCorruption.Release.Rpt.09.03.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/33AntiCorruption.Release.Rpt.09.03.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F33AntiCorruption.Release.Rpt.09.03.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:33AntiCorruption.Release.Rpt.09.03.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2233AntiCorruption.Release.Rpt.09.03.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/33AntiCorruption.Release.Rpt.09.03.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F33AntiCorruption.Release.Rpt.09.03.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:33AntiCorruption.Release.Rpt.09.03.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2233AntiCorruption.Release.Rpt.09.03.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,Investigation into the October 2023 Physical Altercation Involving Former Senior Advisor to the Mayor for Public Safety Timothy Pearson,2025-02-20,https://www.nyc.gov/assets/doi/reports/pdf/2025/10TouroRpt.Release.02.20.2025.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2025/10TouroRpt.Release.02.20.2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/10TouroRpt.Release.02.20.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F10TouroRpt.Release.02.20.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:10TouroRpt.Release.02.20.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2210TouroRpt.Release.02.20.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/10TouroRpt.Release.02.20.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F10TouroRpt.Release.02.20.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:10TouroRpt.Release.02.20.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2210TouroRpt.Release.02.20.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/10TouroRpt.Release.02.20.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F10TouroRpt.Release.02.20.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:10TouroRpt.Release.02.20.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2210TouroRpt.Release.02.20.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,Safeguarding NYCHA Residents: A Review of Select Safety Measures at Senior Buildings & Compliance with Fire Guard Requirements,2025-03-26,https://www.nyc.gov/assets/doi/reports/pdf/2025/14NYCHASecurityFireReleaseRpt03.26.2025.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2025/14NYCHASecurityFireReleaseRpt03.26.2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/14NYCHASecurityFireReleaseRpt03.26.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F14NYCHASecurityFireReleaseRpt03.26.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:14NYCHASecurityFireReleaseRpt03.26.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2214NYCHASecurityFireReleaseRpt03.26.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/14NYCHASecurityFireReleaseRpt03.26.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F14NYCHASecurityFireReleaseRpt03.26.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:14NYCHASecurityFireReleaseRpt03.26.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2214NYCHASecurityFireReleaseRpt03.26.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/14NYCHASecurityFireReleaseRpt03.26.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F14NYCHASecurityFireReleaseRpt03.26.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:14NYCHASecurityFireReleaseRpt03.26.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2214NYCHASecurityFireReleaseRpt03.26.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,An Assessment of NYPD's Use of Social Media,2025-01-28,https://www.nyc.gov/assets/doi/reports/pdf/2025/04SocialMediaRpt_Release_01.28.2025.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2025/04SocialMediaRpt_Release_01.28.2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/04SocialMediaRpt_Release_01.28.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F04SocialMediaRpt_Release_01.28.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:04SocialMediaRpt_Release_01.28.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2204SocialMediaRpt_Release_01.28.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/04SocialMediaRpt_Release_01.28.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F04SocialMediaRpt_Release_01.28.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:04SocialMediaRpt_Release_01.28.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2204SocialMediaRpt_Release_01.28.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/04SocialMediaRpt_Release_01.28.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F04SocialMediaRpt_Release_01.28.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:04SocialMediaRpt_Release_01.28.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2204SocialMediaRpt_Release_01.28.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,Investigation Concerning New York City Police Department Security Details for City Elected Officials,2025-01-08,https://www.nyc.gov/assets/doi/reports/pdf/2025/01SecurityDetailRpt.Release01.08.2025.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2025/01SecurityDetailRpt.Release01.08.2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/01SecurityDetailRpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F01SecurityDetailRpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:01SecurityDetailRpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2201SecurityDetailRpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/01SecurityDetailRpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F01SecurityDetailRpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:01SecurityDetailRpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2201SecurityDetailRpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2025/01SecurityDetailRpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2025%2F01SecurityDetailRpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:01SecurityDetailRpt.Release01.08.2025.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2201SecurityDetailRpt.Release01.08.2025.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,An Assessment of NYPD's Compliance with the POST Act,2024-12-18,https://www.nyc.gov/assets/doi/reports/pdf/2024/49PostActRelease.Rpt.12.18.2024.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2024/49PostActRelease.Rpt.12.18.2024.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/49PostActRelease.Rpt.12.18.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2F49PostActRelease.Rpt.12.18.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:49PostActRelease.Rpt.12.18.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2249PostActRelease.Rpt.12.18.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/49PostActRelease.Rpt.12.18.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2F49PostActRelease.Rpt.12.18.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:49PostActRelease.Rpt.12.18.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2249PostActRelease.Rpt.12.18.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/49PostActRelease.Rpt.12.18.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2F49PostActRelease.Rpt.12.18.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:49PostActRelease.Rpt.12.18.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2249PostActRelease.Rpt.12.18.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,A Review of NYPD's Community Response Team,2024-11-26,https://www.nyc.gov/assets/doi/reports/pdf/2024/45CRT.Rpt.Release11.26.2024.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2024/45CRT.Rpt.Release11.26.2024.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/45CRT.Rpt.Release11.26.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2F45CRT.Rpt.Release11.26.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:45CRT.Rpt.Release11.26.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2245CRT.Rpt.Release11.26.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/45CRT.Rpt.Release11.26.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2F45CRT.Rpt.Release11.26.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:45CRT.Rpt.Release11.26.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2245CRT.Rpt.Release11.26.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/45CRT.Rpt.Release11.26.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2F45CRT.Rpt.Release11.26.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:45CRT.Rpt.Release11.26.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%2245CRT.Rpt.Release11.26.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,Field Testing for Fentanyl: An Examination of the Reliability of the New York City Department of Correction's Narcotics Testing,2024-11-20,https://www.nyc.gov/assets/doi/reports/pdf/2024/FieldTestingRpt11.20.2024.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2024/FieldTestingRpt11.20.2024.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/FieldTestingRpt11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2FFieldTestingRpt11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FieldTestingRpt11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FieldTestingRpt11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/FieldTestingRpt11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2FFieldTestingRpt11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FieldTestingRpt11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FieldTestingRpt11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/FieldTestingRpt11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2FFieldTestingRpt11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FieldTestingRpt11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FieldTestingRpt11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Department of Investigation,report,,Contraband Smuggling in the City's Jails and Critical Recommendations for Improved Security Measures,2024-11-20,https://www.nyc.gov/assets/doi/reports/pdf/2024/ContrabandRpt.11.20.2024.pdf,https://www.nyc.gov/assets/doi/reports/pdf/2024/ContrabandRpt.11.20.2024.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/ContrabandRpt.11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2FContrabandRpt.11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:ContrabandRpt.11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22ContrabandRpt.11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/ContrabandRpt.11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2FContrabandRpt.11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:ContrabandRpt.11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22ContrabandRpt.11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.nyc.gov/assets/doi/reports/pdf/2024/ContrabandRpt.11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.nyc.gov%2Fassets%2Fdoi%2Freports%2Fpdf%2F2024%2FContrabandRpt.11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:ContrabandRpt.11.20.2024.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22ContrabandRpt.11.20.2024.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
