rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Independent Budget Office,report,,Memo: Background on 421-a Fund,,https://www.ibo.nyc.ny.us/iboreports/421afundemo.pdf,https://www.ibo.nyc.ny.us/iboreports/421afundemo.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/421afundemo.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F421afundemo.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:421afundemo.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22421afundemo.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/421afundemo.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F421afundemo.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:421afundemo.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22421afundemo.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/421afundemo.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F421afundemo.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:421afundemo.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22421afundemo.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Trends in Construction Inspection Activity and Construction Inspector Staffing at the Department of Buildings,,https://www.ibo.nyc.ny.us/iboreports/100909inspectionletter.pdf,https://www.ibo.nyc.ny.us/iboreports/100909inspectionletter.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/100909inspectionletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F100909inspectionletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:100909inspectionletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22100909inspectionletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/100909inspectionletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F100909inspectionletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:100909inspectionletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22100909inspectionletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/100909inspectionletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F100909inspectionletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:100909inspectionletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22100909inspectionletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Alternative Enforcement: Program to Push Landlords to Make Repairs Has Mixed Results,,https://www.ibo.nyc.ny.us/iboreports/aepdec2010.pdf,https://www.ibo.nyc.ny.us/iboreports/aepdec2010.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/aepdec2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Faepdec2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:aepdec2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22aepdec2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/aepdec2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Faepdec2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:aepdec2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22aepdec2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/aepdec2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Faepdec2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:aepdec2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22aepdec2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Department of Buildings Expenses and Revenues for Fiscal Years 2004-2009,,https://www.ibo.nyc.ny.us/iboreports/111608Oddoletter.pdf,https://www.ibo.nyc.ny.us/iboreports/111608Oddoletter.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/111608Oddoletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F111608Oddoletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:111608Oddoletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22111608Oddoletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/111608Oddoletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F111608Oddoletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:111608Oddoletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22111608Oddoletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/111608Oddoletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2F111608Oddoletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:111608Oddoletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22111608Oddoletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,A Closer Look at the New Housing Opportunities Program,,https://www.ibo.nyc.ny.us/iboreports/NewHOPbp.pdf,https://www.ibo.nyc.ny.us/iboreports/NewHOPbp.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/NewHOPbp.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FNewHOPbp.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:NewHOPbp.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22NewHOPbp.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/NewHOPbp.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FNewHOPbp.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:NewHOPbp.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22NewHOPbp.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/NewHOPbp.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FNewHOPbp.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:NewHOPbp.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22NewHOPbp.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Extending the Senior Citizen Rent Increase Exemption (SCRIE) to the Disabled (Fiscal Impact of Senate Bill 484),,https://www.ibo.nyc.ny.us/iboreports/rie.pdf,https://www.ibo.nyc.ny.us/iboreports/rie.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/rie.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Frie.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/rie.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Frie.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/rie.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Frie.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,HPD Code Enforcement: Resources and Level of Effort,,https://www.ibo.nyc.ny.us/iboreports/hpd.pdf,https://www.ibo.nyc.ny.us/iboreports/hpd.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/hpd.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fhpd.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/hpd.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fhpd.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/hpd.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fhpd.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Double Fault: Will Mayor’s Plan to Hike City Rec Center, Tennis Court, & Ball Field Fees Undermine His Efforts to Promote Healthy Living?",,https://ibo.nyc.ny.us/cgi-park?p=261,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=261:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D261%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=261:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D261%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=261:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D261%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Results of Review of IBO and Administration Analyses of the Fiscal Impact of Intro 101A (The Lead Paint Bill),,https://www.ibo.nyc.ny.us/iboreports/Intro101AReview.pdf,https://www.ibo.nyc.ny.us/iboreports/Intro101AReview.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Intro101AReview.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FIntro101AReview.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Intro101AReview.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Intro101AReview.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Intro101AReview.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FIntro101AReview.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Intro101AReview.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Intro101AReview.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Intro101AReview.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FIntro101AReview.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Intro101AReview.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Intro101AReview.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Mayor’s Schoolyards-to-Playgrounds Plan Takes a Hit,,https://ibo.nyc.ny.us/cgi-park?p=112,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=112:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D112%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=112:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D112%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=112:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D112%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Expanding Homeownership Opportunities for Low- and Moderate-Income New Yorkers,,https://www.ibo.nyc.ny.us/iboreports/august2002bkgdpaper.pdf,https://www.ibo.nyc.ny.us/iboreports/august2002bkgdpaper.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/august2002bkgdpaper.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Faugust2002bkgdpaper.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:august2002bkgdpaper.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22august2002bkgdpaper.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/august2002bkgdpaper.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Faugust2002bkgdpaper.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:august2002bkgdpaper.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22august2002bkgdpaper.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/august2002bkgdpaper.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Faugust2002bkgdpaper.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:august2002bkgdpaper.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22august2002bkgdpaper.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,How Many Christmas Trees Do New Yorkers Leave for Curbside Pick-up?,,https://ibo.nyc.ny.us/cgi-park2?p=276,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=276:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D276%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=276:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D276%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=276:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D276%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Whose Streets You Calling Dirty?,,https://ibo.nyc.ny.us/cgi-park?p=546,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=546:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D546%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=546:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D546%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=546:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D546%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Fees at City Recreation Centers: More Pay, Fewer Play",,https://www.ibo.nyc.ny.us/iboreports/Parkfees_fb_march2006.pdf,https://www.ibo.nyc.ny.us/iboreports/Parkfees_fb_march2006.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Parkfees_fb_march2006.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FParkfees_fb_march2006.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Parkfees_fb_march2006.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Parkfees_fb_march2006.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Parkfees_fb_march2006.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FParkfees_fb_march2006.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Parkfees_fb_march2006.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Parkfees_fb_march2006.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Parkfees_fb_march2006.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FParkfees_fb_march2006.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Parkfees_fb_march2006.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Parkfees_fb_march2006.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,How Did Participation in Organics Collection Programs Vary Throughout the City?,,https://ibo.nyc.ny.us/cgi-park2/2021/04/how-did-participation-in-organics-collection-programs-vary-throughout-the-city,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2021/04/how-did-participation-in-organics-collection-programs-vary-throughout-the-city:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2021%2F04%2Fhow-did-participation-in-organics-collection-programs-vary-throughout-the-city%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:how-did-participation-in-organics-collection-programs-vary-throughout-the-city:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22how-did-participation-in-organics-collection-programs-vary-throughout-the-city%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2021/04/how-did-participation-in-organics-collection-programs-vary-throughout-the-city:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2021%2F04%2Fhow-did-participation-in-organics-collection-programs-vary-throughout-the-city%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:how-did-participation-in-organics-collection-programs-vary-throughout-the-city:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22how-did-participation-in-organics-collection-programs-vary-throughout-the-city%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2021/04/how-did-participation-in-organics-collection-programs-vary-throughout-the-city:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2021%2F04%2Fhow-did-participation-in-organics-collection-programs-vary-throughout-the-city%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:how-did-participation-in-organics-collection-programs-vary-throughout-the-city:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22how-did-participation-in-organics-collection-programs-vary-throughout-the-city%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,City‘s Recycling Goal Just Rubbish?,,https://ibo.nyc.ny.us/cgi-park?p=49,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=49:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D49%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=49:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D49%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=49:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D49%22&hl=en-US&gl=US&ceid=US%3Aen
